,x1,x2,y
0,-0.252695092045224,-2.5701322401670064,9.389509963372308
1,-2.1091025087939688,-2.1954312974450136,10.44607428074157
2,-1.2222156477665802,-1.0400068846139394,5.123223403260054
3,-2.6432881227621587,0.7686214654756531,1.0006681225208407
4,3.2302392636612662,2.6351994713715143,17.79748887482716
5,0.9640567036836281,-0.9452534067002665,1.4161592961415201
6,-2.2068849109154764,-1.8467833485394076,6.3248636002176815
7,-3.720867591030088,3.393462495048113,16.276181081292048
8,-4.769561986668705,1.2012920749867986,5.222933651392672
9,-4.880995880955602,2.6685660628706813,13.445885140499156
10,3.0632317623335297,5.630295434760875,60.444592430623345
11,4.502628975498643,1.6040907833694176,13.741837931875763
12,3.9138266699255926,5.7166380602435805,63.80747533412832
13,2.888050649916865,3.7589799476481884,29.12621524334163
14,1.0646944493988677,6.201996487492028,60.50800254825725
15,1.0528471417484067,2.9968625905777966,14.109124712432902
16,-1.1482960327416816,-0.1494230546094819,0.04473124106758587
17,-3.8064166475320205,0.0855412037906138,3.821620112491019
18,-0.9694802833036809,5.333623470375354,41.08200173231815
19,-4.258711854442,4.477239222139152,28.36929293049714
20,-0.2630535849023268,5.130152513911993,39.7973627081368
21,-3.4952404053813266,2.8902300526409235,11.35526996065844
22,-3.708977693636162,-1.0405770297814105,7.5944378312565295
23,-1.8747000189180696,5.5666719940268425,42.85705881065392
24,2.8831787949710375,5.375155385439799,52.608835383605786
25,3.670983838849084,4.779908741314974,48.06689642804485
26,4.77411081027048,1.6358162700246215,12.762274581351253
27,0.9702776236724153,-1.3461439857409625,2.5916220454154915
28,-2.4701067665431777,2.2765801351822095,6.578667666490874
29,-4.105554520619192,-1.632340382819298,10.916174577355566
30,2.2511934939232923,5.833084029303686,57.88156157163545
31,-3.292072883342451,5.736656521894988,43.814251277885965
32,-3.662949893750577,1.8073824517400388,4.978852887418812
33,0.858938879007729,3.962362994132013,27.19880149020438
34,-1.5639771502299271,5.5260894167427,44.40687253529677
35,2.326651660165351,-0.9620491059983411,3.920263425548949
36,-0.37454724133763495,1.9760697991470622,6.723258162910236
37,-0.98391858393975,0.4029791134879739,-0.811287283564735
38,-1.9562465726858855,-2.2133201032024226,11.222860609701735
39,-2.753268925418687,5.015135275886118,33.298900647754394
40,3.474793575514619,3.4873782654286156,26.524773626178863
41,-0.22569973762451667,2.1279529219771476,5.31506865862568
42,-0.963984163884728,3.8617089511605123,20.05736507859804
43,3.2386304528876337,2.013955104096306,13.408288694391159
44,0.16045277925421075,2.9534268936827655,11.288924248076686
45,3.08135026274649,-0.754773374355671,2.1658571432570133
46,-3.9630463114176573,-0.42757229641856753,5.105596551132001
47,1.7645648425889071,0.8252642443899987,3.0130853382616882
48,-0.077920492583063,2.5695079101867346,9.579892329806015
49,-0.5922230631772143,6.785329957383279,68.973588321707
50,1.137095524405444,1.4213297753340584,4.434728593769881
51,4.218265392708322,-2.4191435933117393,10.523321332913229
52,-4.338316275705646,5.2224682486410465,37.07023652254359
53,4.264988682906601,-0.21370033284362,3.871517611295335
54,2.831395727404553,2.0560258701588303,14.713044985853166
55,-0.40612376484465784,1.6445971436459086,3.57915390835953
56,2.5065402339933183,1.0404468945591079,5.592669850560654
57,-1.5613973266862944,4.924060315641771,33.356132403213174
58,0.8405452698182359,0.03278297716192391,-0.8170897010148314
59,4.8211560231174335,-0.06815266935107767,6.681701602283599
60,3.8857561981433726,1.848406178098573,12.366082425934236
61,-3.169795865856572,5.847821182523996,46.73807198999417
62,-0.42204170458361556,-2.428497982543438,7.929582736659795
63,4.926808156011251,5.428897424532547,62.19066845101714
64,-3.3562735900168805,-0.12168412531000694,1.7531412921843328
65,-0.3198125913249674,4.306031664251299,28.60835166854642
66,2.0022761929147324,-1.949402409973155,5.715765256869168
67,-3.126203153696957,4.5688260843575685,28.571816374469872
68,2.1121384859971073,6.015125933839807,60.76554076827605
69,0.2057644740599951,-2.5390306528710345,10.181553746568303
70,-0.046258641608625695,6.729593849060198,66.78614202497177
71,-1.2068778541792078,6.018030890993815,52.04544059475952
72,2.254042391178041,4.555725452013007,36.514482115457554
73,-1.889969023062351,6.736899700615245,62.80997435809508
74,-0.2886744961088503,5.211422015382725,39.24400095994794
75,-3.296323216332869,-0.8589155979528513,4.881401361744733
76,3.331535039476014,0.2164151098439242,4.124368587127834
77,1.0750557917290102,2.8009206031554843,13.004718376943519
78,-2.123167474669331,3.810606086505137,18.094370946901527
79,1.8632767934536334,3.7692597019091947,23.988126236336626
80,4.959321692544284,6.084708910051681,76.71738815878093
81,0.16316424669235907,0.9783590561318007,3.4687821050588994
82,-0.3301625808582509,5.784690863595653,48.35870526905597
83,4.9223884257691655,6.661123863631637,87.44641553543333
84,-0.9208460412142738,4.2412549402607045,25.85723926307145
85,-4.016494460186034,0.6355376786851235,4.271344432124611
86,4.042279101772781,1.1738099739080354,9.69502233985579
87,2.399174720026207,-2.330742120796182,7.983636539639974
88,-4.108544947700128,5.064636841586998,33.379986511444315
89,0.16048873108310513,2.0411316618452906,8.574723603057343
90,2.573715558740661,-1.2083566507001726,3.3257247875520397
91,-2.992393292543717,1.7336796052468957,5.300663801828334
92,3.5946135349942026,2.9856097446550427,23.930943521572182
93,-0.4701733381629749,4.415582933498301,28.835857831150367
